model,dimension_mode,L,coupling_id,observable,mean,stderr,tau_int,seed,formal_n,n_eff,transverse_weight,t_axis_weight,projection_ratio,proxy_kind,mass_like,lambda_like,schedule_mode,schedule_source,update_kernel,proposal_scale_final,metro_hits,measure_stride,site_order,surface_id,topology_proxy_kind,surface_selector
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,susceptibility,0.0997657666,0.0205673132,1.7137479005,5437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,structure_factor_kmin,0.1044300754,0.0112359832,1.7137479005,5437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,magnetization_abs,0.0165248510,0.0024155589,1.7137479005,5437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,acceptance_rate,0.4625771605,0.0028891168,0.5000000000,5437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,binder,0.1096226411,0.0957268820,1.5956430689,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,xi_over_L,0.1342131928,0.0371995214,1.5956430689,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,susceptibility,0.1697523844,0.0298766954,1.5956430689,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,structure_factor_kmin,0.1060266592,0.0061491581,1.5956430689,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,magnetization_abs,0.0151119402,0.0017628692,1.5956430689,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,acceptance_rate,0.4598307292,0.0032004073,0.5000000000,5699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,binder,-0.1689545111,0.1832855186,1.2959023926,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,xi_over_L,0.0000000000,0.0062364927,1.2959023926,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,susceptibility,0.0938930362,0.0169194191,1.2959023926,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,structure_factor_kmin,0.1379523662,0.0104488341,1.2959023926,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,magnetization_abs,0.0076833963,0.0009023851,1.2959023926,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam0.500,acceptance_rate,0.4616833333,0.0016644755,0.5000000000,5961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,0.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,binder,-0.0217767538,0.1459864784,1.6018427531,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,xi_over_L,0.0000000000,0.0000000000,1.6018427531,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,susceptibility,0.0607234388,0.0114274432,1.6018427531,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,structure_factor_kmin,0.1098174161,0.0106549019,1.6018427531,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,magnetization_abs,0.0143971199,0.0018246091,1.6018427531,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,acceptance_rate,0.4594907407,0.0035578200,0.5000000000,6437,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,binder,-0.1017180438,0.1770112204,1.5381174198,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,xi_over_L,0.0943063131,0.0560863772,1.5381174198,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,susceptibility,0.1370791777,0.0313199629,1.5381174198,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,structure_factor_kmin,0.1057097903,0.0118656438,1.5381174198,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,magnetization_abs,0.0129603709,0.0016339585,1.5381174198,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,acceptance_rate,0.4561197917,0.0020852814,0.5000000000,6699,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,binder,0.1733196298,0.0713641939,0.9390004237,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,xi_over_L,0.0000000000,0.0193243710,0.9390004237,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,susceptibility,0.0894673429,0.0148792684,0.9390004237,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,structure_factor_kmin,0.1064112949,0.0089671805,0.9390004237,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,magnetization_abs,0.0079252315,0.0006854716,0.9390004237,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam1.500,acceptance_rate,0.4570166667,0.0017988759,0.5000000000,6961,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,1.500000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,binder,0.1084798662,0.1051170432,1.6201383492,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,xi_over_L,0.0296368081,0.0332535614,1.6201383492,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,susceptibility,0.0940853730,0.0158809195,1.6201383492,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,structure_factor_kmin,0.0915100936,0.0080147814,1.6201383492,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,magnetization_abs,0.0172218690,0.0020562212,1.6201383492,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,acceptance_rate,0.4582175926,0.0029744819,0.5000000000,6937,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,binder,0.1730039969,0.0801415105,2.1700112762,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,xi_over_L,0.0000000000,0.0354072365,2.1700112762,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,susceptibility,0.0929032478,0.0158561961,2.1700112762,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,structure_factor_kmin,0.0942555192,0.0085398616,2.1700112762,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,magnetization_abs,0.0118324879,0.0014579633,2.1700112762,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,acceptance_rate,0.4584309896,0.0022618015,0.5000000000,7199,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,binder,0.0740755575,0.1103566634,2.0990753802,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,xi_over_L,0.1423691693,0.0602142362,2.0990753802,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,susceptibility,0.1635343865,0.0416680919,2.0990753802,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,structure_factor_kmin,0.0968207085,0.0137625290,2.0990753802,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,magnetization_abs,0.0102355125,0.0015011487,2.0990753802,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_crossing::n2.78_m12.000_lam2.000,acceptance_rate,0.4584333333,0.0013996125,0.5000000000,7461,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,12.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_crossing,t_projected_fractional_embedding,crossing
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,binder,0.0234836637,0.1202477183,2.0466704770,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,xi_over_L,0.0427142364,0.0437090514,2.0466704770,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,susceptibility,0.1485999109,0.0308369969,2.0466704770,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,structure_factor_kmin,0.1403929369,0.0105479792,2.0466704770,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,magnetization_abs,0.0208475392,0.0029626750,2.0466704770,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,6,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,acceptance_rate,0.5155092593,0.0033537188,0.5000000000,6537,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,binder,0.0881653022,0.1241579022,4.3253694815,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,xi_over_L,0.0892809028,0.0500331933,4.3253694815,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,susceptibility,0.2370391323,0.0504763126,4.3253694815,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,structure_factor_kmin,0.1872397014,0.0157894911,4.3253694815,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,magnetization_abs,0.0175523546,0.0035589467,4.3253694815,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,8,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,acceptance_rate,0.5172688802,0.0027599183,0.5000000000,6799,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,binder,0.1996121109,0.1007293823,3.4967975238,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
t_projected_fractional_phi4_metropolis,fractional_proxy,10,n2.78_embedding_rg_invariant::n2.78_m8.000_lam2.000,xi_over_L,0.0296907755,0.0494598948,3.4967975238,7061,2.780000,1.780000,0.890000,0.050000,0.056180,t_projected_fractional_embedding,8.000000,2.000000,shared,explicit_grid,single_hit_fixed_order_metropolis,0.650000,1,1,fixed,n2.78_embedding_rg_invariant,t_projected_fractional_embedding,rg_invariant
